contest_name,year,ward,anc,smd,candidate,votes,over_votes,under_votes
1B07,2018,1,B,07,WRITE-IN,19,0,88
1B08,2018,1,B,08,Joshua R. Mater,581,0,143
1B08,2018,1,B,08,WRITE-IN,14,0,143
1B09,2018,1,B,09,James A. Turner,642,0,136
1B09,2018,1,B,09,WRITE-IN,35,0,136
1B10,2018,1,B,10,Danny Delaney,298,0,42
1B10,2018,1,B,10,WRITE-IN,24,0,42
1B11,2018,1,B,11,Robb Hudson,556,0,110
1B11,2018,1,B,11,WRITE-IN,82,0,110
1B12,2018,1,B,12,Dan Winston,847,1,176
1B12,2018,1,B,12,WRITE-IN,21,1,176
1C01,2018,1,C,01,Amir Irani,808,0,211
1C01,2018,1,C,01,WRITE-IN,24,0,211
1C02,2018,1,C,02,Bridget Pooley,502,0,235
1C02,2018,1,C,02,Hector Huezo,361,0,235
1C02,2018,1,C,02,WRITE-IN,17,0,235
1C03,2018,1,C,03,Ted Guthrie,711,1,178
1C03,2018,1,C,03,WRITE-IN,31,1,178
1C04,2018,1,C,04,Douglas Ely,747,1,226
1C04,2018,1,C,04,WRITE-IN,32,1,226
1C05,2018,1,C,05,Damiana Dendy,780,0,169
1C05,2018,1,C,05,WRITE-IN,43,0,169
1C06,2018,1,C,06,Jake Grubman,118,1,152
1C06,2018,1,C,06,Michaela Wright,726,1,152
1C06,2018,1,C,06,WRITE-IN,15,1,152
1C07,2018,1,C,07,Japer Bowles,485,0,141
1C07,2018,1,C,07,Wilson Reynolds,332,0,141
1C07,2018,1,C,07,WRITE-IN,14,0,141
1C08,2018,1,C,08,Amanda Fox Perry,765,0,140
1C08,2018,1,C,08,WRITE-IN,29,0,140
1D01,2018,1,D,01,Jon Stewart,754,0,181
1D01,2018,1,D,01,WRITE-IN,38,0,181
1D02,2018,1,D,02,Robin Sandenburgh,416,0,100
1D02,2018,1,D,02,WRITE-IN,13,0,100
1D03,2018,1,D,03,Jack McKay,564,0,87
1D03,2018,1,D,03,Leila Corcoran,417,0,87
1D03,2018,1,D,03,WRITE-IN,7,0,87
1D04,2018,1,D,04,Janina Olarte Quilacio,159,0,212
1D04,2018,1,D,04,WRITE-IN,17,0,212
1D04,2018,1,D,04,Yasmin Romero-Latin,389,0,212
1D05,2018,1,D,05,Chelsea A. Allinger,443,0,172
1D05,2018,1,D,05,Stuart Karaffa,340,0,172
1D05,2018,1,D,05,WRITE-IN,21,0,172
2A01,2018,2,A,01,Patrick Kennedy,98,0,19
2A01,2018,2,A,01,WRITE-IN,6,0,19
2A02,2018,2,A,02,Nicole Goldin,490,0,109
2A02,2018,2,A,02,WRITE-IN,15,0,109
2A03,2018,2,A,03,Trupti J. Patel,367,0,99
2A03,2018,2,A,03,WRITE-IN,30,0,99
2A04,2018,2,A,04,Elena V. Son,226,0,19
2A04,2018,2,A,04,William K Smith,342,0,19
2A04,2018,2,A,04,WRITE-IN,2,0,19
2A05,2018,2,A,05,Philip J. Schrefer,210,1,43
2A05,2018,2,A,05,WRITE-IN,19,1,43
2A06,2018,2,A,06,Jeri Epstein,381,0,71
2A06,2018,2,A,06,WRITE-IN,13,0,71
2A07,2018,2,A,07,Detrick D Campbell,126,0,24
2A07,2018,2,A,07,WRITE-IN,6,0,24
2A08,2018,2,A,08,NO CANDIDATE FILED,0,0,88
2A08,2018,2,A,08,WRITE-IN,21,0,88
2B01,2018,2,B,01,Matthew H Sampson,595,0,148
2B01,2018,2,B,01,WRITE-IN,34,0,148
2B02,2018,2,B,02,Daniel Warwick,513,0,95
2B02,2018,2,B,02,WRITE-IN,26,0,95
2B03,2018,2,B,03,Lucky Barbieri,283,0,186
2B03,2018,2,B,03,Vincent E. Slatt,262,0,186
2B03,2018,2,B,03,WRITE-IN,24,0,186
2B04,2018,2,B,04,Aaron Landry,578,0,108
2B04,2018,2,B,04,Nick Delle Donne,314,0,108
2B04,2018,2,B,04,WRITE-IN,12,0,108
2B05,2018,2,B,05,Randy D Downs,621,0,110
2B05,2018,2,B,05,WRITE-IN,35,0,110
2B06,2018,2,B,06,Mike Silverstein,574,0,117
2B06,2018,2,B,06,WRITE-IN,24,0,117
2B07,2018,2,B,07,Kari Cunningham,692,0,143
2B07,2018,2,B,07,WRITE-IN,36,0,143
2B08,2018,2,B,08,Beverly Schwartz,759,0,138
2B08,2018,2,B,08,WRITE-IN,50,0,138
2B09,2018,2,B,09,Ed Hanlon,557,1,121
2B09,2018,2,B,09,WRITE-IN,325,1,121
2C01,2018,2,C,01,John Tinpe,177,0,146
2C01,2018,2,C,01,Michael D. Shankle,324,0,146
2C01,2018,2,C,01,WRITE-IN,14,0,146
2C02,2018,2,C,02,Jamaal T. Burton,502,0,116
2C02,2018,2,C,02,WRITE-IN,18,0,116
2C03,2018,2,C,03,Kevin Wilsey,425,0,96
2C03,2018,2,C,03,WRITE-IN,24,0,96
2D01,2018,2,D,01,David R. Bender,441,0,95
2D01,2018,2,D,01,WRITE-IN,25,0,95
2D02,2018,2,D,02,Jeff Nestler,257,0,71
2D02,2018,2,D,02,Rick Guinee,185,0,71
2D02,2018,2,D,02,WRITE-IN,16,0,71
2E01,2018,2,E,01,Ed Solomon,184,0,12
2E01,2018,2,E,01,Kishan Putta,397,0,12
2E01,2018,2,E,01,WRITE-IN,5,0,12
2E02,2018,2,E,02,Joe Gibbons,401,0,80
2E02,2018,2,E,02,WRITE-IN,28,0,80
2E03,2018,2,E,03,Rick Murphy,373,0,61
2E03,2018,2,E,03,WRITE-IN,23,0,61
2E04,2018,2,E,04,Anna Landre,4,0,0
2E04,2018,2,E,04,WRITE-IN,0,0,0
2E05,2018,2,E,05,Lisa Palmer,282,0,40
2E05,2018,2,E,05,WRITE-IN,10,0,40
2E06,2018,2,E,06,Gwendolyn Lohse,419,0,37
2E06,2018,2,E,06,Jim Wilcox,215,0,37
2E06,2018,2,E,06,WRITE-IN,4,0,37
2E07,2018,2,E,07,Elizabeth H. Miller,597,0,124
2E07,2018,2,E,07,WRITE-IN,35,0,124
2E08,2018,2,E,08,NO CANDIDATE FILED,0,0,117
2E08,2018,2,E,08,WRITE-IN,25,0,117
2F01,2018,2,F,01,Jason Forman,687,0,151
2F01,2018,2,F,01,WRITE-IN,32,0,151
2F02,2018,2,F,02,John Guggenmos,674,0,140
2F02,2018,2,F,02,WRITE-IN,22,0,140
2F03,2018,2,F,03,Tom Alexander,697,0,170
2F03,2018,2,F,03,WRITE-IN,25,0,170
2F04,2018,2,F,04,John Fanning,707,0,148
2F04,2018,2,F,04,WRITE-IN,23,0,148
2F05,2018,2,F,05,Ron Rubin,571,1,163
2F05,2018,2,F,05,WRITE-IN,21,1,163
2F06,2018,2,F,06,Ian Simon,725,1,125
2F06,2018,2,F,06,WRITE-IN,36,1,125
2F07,2018,2,F,07,Kevin J Sylvester,464,1,117
2F07,2018,2,F,07,WRITE-IN,24,1,117
2F08,2018,2,F,08,Janice Ferebee,296,0,111
2F08,2018,2,F,08,Kevin Wenzel,148,0,111
2F08,2018,2,F,08,WRITE-IN,10,0,111
3B01,2018,3,B,01,Ann Lane Mladinov,600,0,147
3B01,2018,3,B,01,WRITE-IN,25,0,147
3B02,2018,3,B,02,Jackie Blumenthal,514,0,96
3B02,2018,3,B,02,WRITE-IN,21,0,96
3B03,2018,3,B,03,Melissa Lane,713,0,122
3B03,2018,3,B,03,WRITE-IN,18,0,122
3B04,2018,3,B,04,Mary C. Young,883,0,199
3B04,2018,3,B,04,WRITE-IN,18,0,199
3B05,2018,3,B,05,Brian G. Turmail,609,0,107
3B05,2018,3,B,05,WRITE-IN,22,0,107
3C01,2018,3,C,01,John Grill,326,0,177
3C01,2018,3,C,01,Lee Brian Reba,445,0,177
3C01,2018,3,C,01,WRITE-IN,18,0,177
3C02,2018,3,C,02,Jason Fink,894,0,216
3C02,2018,3,C,02,WRITE-IN,31,0,216
3C03,2018,3,C,03,Jimmy Dubois,769,1,256
3C03,2018,3,C,03,WRITE-IN,30,1,256
3C04,2018,3,C,04,Beau Finley,687,0,156
3C04,2018,3,C,04,WRITE-IN,17,0,156
3C05,2018,3,C,05,Emma Hersh,964,0,171
3C05,2018,3,C,05,WRITE-IN,46,0,171
3C06,2018,3,C,06,Angela Bradbery,645,0,88
3C06,2018,3,C,06,WRITE-IN,134,0,88
3C07,2018,3,C,07,Maureen Kinlan Boucher,593,0,137
3C07,2018,3,C,07,WRITE-IN,25,0,137
3C08,2018,3,C,08,Marilyn V. Sheneman,135,2,154
3C08,2018,3,C,08,Victoria Gersten,474,2,154
3C08,2018,3,C,08,WRITE-IN,11,2,154
3C09,2018,3,C,09,Nancy J. MacWood,720,0,151
3C09,2018,3,C,09,WRITE-IN,40,0,151
3D01,2018,3,D,01,Chuck Elkins,659,1,162
3D01,2018,3,D,01,WRITE-IN,18,1,162
3D02,2018,3,D,02,Troy Kravitz,332,1,67
3D02,2018,3,D,02,WRITE-IN,27,1,67
3D03,2018,3,D,03,Paige Ela,454,0,213
3D03,2018,3,D,03,WRITE-IN,30,0,213
3D04,2018,3,D,04,Michael Sriqui,659,0,136
3D04,2018,3,D,04,WRITE-IN,50,0,136
3D05,2018,3,D,05,Alan Karnofsky,490,1,41
3D05,2018,3,D,05,Heather Gustafson,287,1,41
3D05,2018,3,D,05,WRITE-IN,6,1,41
3D06,2018,3,D,06,NO CANDIDATE FILED,0,0,416
3D06,2018,3,D,06,WRITE-IN,134,0,416
3D07,2018,3,D,07,Taylor Berlin,61,0,9
3D07,2018,3,D,07,WRITE-IN,0,0,9
3D08,2018,3,D,08,Christine Warnke,484,0,142
3D08,2018,3,D,08,WRITE-IN,13,0,142
3D09,2018,3,D,09,J.P. Szymkowicz,521,0,160
3D09,2018,3,D,09,WRITE-IN,46,0,160
3D10,2018,3,D,10,NO CANDIDATE FILED,0,0,174
3D10,2018,3,D,10,WRITE-IN,31,0,174
3E01,2018,3,E,01,Greg Ehrhardt,717,1,232
3E01,2018,3,E,01,WRITE-IN,61,1,232
3E02,2018,3,E,02,Amy B. Hall,440,1,134
3E02,2018,3,E,02,Elizabeth Callanan Mitchell,328,1,134
3E02,2018,3,E,02,WRITE-IN,11,1,134
3E03,2018,3,E,03,Jonathan Bender,729,1,136
3E03,2018,3,E,03,WRITE-IN,49,1,136
3E04,2018,3,E,04,Tom Quinn,775,0,166
3E04,2018,3,E,04,WRITE-IN,40,0,166
3E05,2018,3,E,05,Jonathan McHugh,552,0,119
3E05,2018,3,E,05,WRITE-IN,33,0,119
3F01,2018,3,F,01,David Dickinson,657,0,181
3F01,2018,3,F,01,WRITE-IN,30,0,181
3F02,2018,3,F,02,Carolinn A Kuebler,643,1,100
3F02,2018,3,F,02,Dave Donaldson,164,1,100
3F02,2018,3,F,02,WRITE-IN,6,1,100
3F03,2018,3,F,03,Naomi Rutenberg,762,0,161
3F03,2018,3,F,03,WRITE-IN,24,0,161
3F04,2018,3,F,04,NO CANDIDATE FILED,0,0,694
3F04,2018,3,F,04,WRITE-IN,134,0,694
3F05,2018,3,F,05,Andrea Molod,651,0,185
3F05,2018,3,F,05,WRITE-IN,15,0,185
3F06,2018,3,F,06,Monika Nemeth,415,0,174
3F06,2018,3,F,06,William J. Sittig,310,0,174
3F06,2018,3,F,06,WRITE-IN,14,0,174
3F07,2018,3,F,07,Patrick Jakopchek,773,0,177
3F07,2018,3,F,07,WRITE-IN,29,0,177
3G01,2018,3,G,01,Abraham Clayman,725,0,186
3G01,2018,3,G,01,WRITE-IN,39,0,186
3G02,2018,3,G,02,Chanda Tuck-Garfield,665,1,239
3G02,2018,3,G,02,WRITE-IN,41,1,239
3G03,2018,3,G,03,Randy Speck,822,0,168
3G03,2018,3,G,03,WRITE-IN,31,0,168
3G04,2018,3,G,04,Rebecca Maydak,797,0,184
3G04,2018,3,G,04,WRITE-IN,41,0,184
3G05,2018,3,G,05,Deean Rubin,361,0,147
3G05,2018,3,G,05,Jerry Malitz,449,0,147
3G05,2018,3,G,05,WRITE-IN,17,0,147
3G06,2018,3,G,06,Dan Bradfield,726,0,194
3G06,2018,3,G,06,WRITE-IN,27,0,194
3G07,2018,3,G,07,Chris Fromboluti,678,0,187
3G07,2018,3,G,07,WRITE-IN,20,0,187
4A01,2018,4,A,01,Douglass Sloan,359,0,97
4A01,2018,4,A,01,Phyllis Green,542,0,97
4A01,2018,4,A,01,WRITE-IN,19,0,97
4A02,2018,4,A,02,Iris Parks,472,0,58
4A02,2018,4,A,02,Stacey Lincoln,613,0,58
4A02,2018,4,A,02,WRITE-IN,7,0,58
4A03,2018,4,A,03,Stephen A. "Steve" Whatley,536,0,88
4A03,2018,4,A,03,WRITE-IN,30,0,88
4A04,2018,4,A,04,Jasmine Byrd,256,1,70
4A04,2018,4,A,04,Patience R. Singleton,463,1,70
4A04,2018,4,A,04,WRITE-IN,10,1,70
4A05,2018,4,A,05,Deborah Pope,342,0,78
4A05,2018,4,A,05,WRITE-IN,27,0,78
4A06,2018,4,A,06,Candace Tiana Nelson,297,0,78
4A06,2018,4,A,06,WRITE-IN,10,0,78
4A07,2018,4,A,07,NO CANDIDATE FILED,0,0,510
4A07,2018,4,A,07,WRITE-IN,154,0,510
4A08,2018,4,A,08,Gale Black,977,1,131
4A08,2018,4,A,08,WRITE-IN,44,1,131
4B01,2018,4,B,01,Andre R. Carley,415,0,114
4B01,2018,4,B,01,Evan Yeats,506,0,114
4B01,2018,4,B,01,WRITE-IN,17,0,114
4B02,2018,4,B,02,Erin Palmer,601,0,90
4B02,2018,4,B,02,Tanya Topolewski,191,0,90
4B02,2018,4,B,02,WRITE-IN,23,0,90
4B03,2018,4,B,03,Scot Knickerbocker,770,0,128
4B03,2018,4,B,03,WRITE-IN,42,0,128
4B04,2018,4,B,04,Brenda Parks,819,0,104
4B04,2018,4,B,04,WRITE-IN,37,0,104
4B05,2018,4,B,05,NO CANDIDATE FILED,0,0,528
4B05,2018,4,B,05,WRITE-IN,113,0,528
4B06,2018,4,B,06,Natalee S. Snider,642,0,157
4B06,2018,4,B,06,WRITE-IN,172,0,157
4B07,2018,4,B,07,Alice W Gilmore,299,0,95
4B07,2018,4,B,07,Geoff Bromaghim,528,0,95
4B07,2018,4,B,07,Judi Jones,364,0,95
4B07,2018,4,B,07,WRITE-IN,15,0,95
4B08,2018,4,B,08,Alison Brooks,657,0,87
4B08,2018,4,B,08,James W. Thomas,180,0,87
4B08,2018,4,B,08,WRITE-IN,26,0,87
4B09,2018,4,B,09,La Roya A. Huff,515,1,33
4B09,2018,4,B,09,Tischa Cockrell,497,1,33
4B09,2018,4,B,09,WRITE-IN,6,1,33
4C01,2018,4,C,01,Charlotte Nugent,495,0,59
4C01,2018,4,C,01,Salina P. Waddy,142,0,59
4C01,2018,4,C,01,WRITE-IN,16,0,59
4C02,2018,4,C,02,Maria Barry,761,0,158
4C02,2018,4,C,02,WRITE-IN,56,0,158
4C03,2018,4,C,03,Ashik Siddique,264,1,134
4C03,2018,4,C,03,Ulysses E. Campbell,399,1,134
4C03,2018,4,C,03,WRITE-IN,21,1,134
4C04,2018,4,C,04,NO CANDIDATE FILED,0,0,397
4C04,2018,4,C,04,WRITE-IN,160,0,397
4C05,2018,4,C,05,Benjamin Underwood,184,0,135
4C05,2018,4,C,05,Debbie Matties,344,0,135
4C05,2018,4,C,05,WRITE-IN,15,0,135
4C06,2018,4,C,06,Bennett Hilley,801,3,198
4C06,2018,4,C,06,WRITE-IN,49,3,198
4C07,2018,4,C,07,Kim Varzi,651,0,132
4C07,2018,4,C,07,Kreig Rajaram,123,0,132
4C07,2018,4,C,07,WRITE-IN,27,0,132
4C08,2018,4,C,08,Timothy A. Jones,440,0,123
4C08,2018,4,C,08,WRITE-IN,450,0,123
4C09,2018,4,C,09,Steven Feingold,263,1,84
4C09,2018,4,C,09,Tearsa Coates,472,1,84
4C09,2018,4,C,09,WRITE-IN,22,1,84
4C10,2018,4,C,10,Jonah Goodman,700,0,139
4C10,2018,4,C,10,WRITE-IN,79,0,139
4D01,2018,4,D,01,Peter Tabor,462,0,121
4D01,2018,4,D,01,WRITE-IN,18,0,121
4D02,2018,4,D,02,Renee L. Bowser,733,0,72
4D02,2018,4,D,02,WRITE-IN,18,0,72
4D03,2018,4,D,03,Aaron Polkey,734,0,163
4D03,2018,4,D,03,WRITE-IN,30,0,163
4D04,2018,4,D,04,Jamie Barden,587,0,103
4D04,2018,4,D,04,WRITE-IN,18,0,103
4D05,2018,4,D,05,Krystal Branton,521,0,109
4D05,2018,4,D,05,WRITE-IN,24,0,109
4D06,2018,4,D,06,Jonathan Nobil,623,0,127
4D06,2018,4,D,06,WRITE-IN,36,0,127
5A01,2018,5,A,01,Diamond Barbour,282,1,98
5A01,2018,5,A,01,Frank Wilds,632,1,98
5A01,2018,5,A,01,WRITE-IN,19,1,98
5A02,2018,5,A,02,Grace J. Lewis,782,0,95
5A02,2018,5,A,02,WRITE-IN,73,0,95
5A03,2018,5,A,03,Cary Clennon,430,0,122
5A03,2018,5,A,03,Emily Singer Lucio,443,0,122
5A03,2018,5,A,03,WRITE-IN,33,0,122
5A04,2018,5,A,04,NO CANDIDATE FILED,0,0,15
5A04,2018,5,A,04,WRITE-IN,3,0,15
5A05,2018,5,A,05,Earl McDermott,154,0,40
5A05,2018,5,A,05,Ronnie Edwards,167,0,40
5A05,2018,5,A,05,WRITE-IN,2,0,40
5A06,2018,5,A,06,A. Jamaal Lampkin,567,0,112
5A06,2018,5,A,06,WRITE-IN,43,0,112
5A07,2018,5,A,07,Sandra "Sandi" Washington,348,1,65
5A07,2018,5,A,07,WRITE-IN,13,1,65
5A08,2018,5,A,08,Gordon - Andrew Fletcher,934,0,106
5A08,2018,5,A,08,WRITE-IN,49,0,106
5B01,2018,5,B,01,Gayle Carley,927,0,89
5B01,2018,5,B,01,WRITE-IN,40,0,89
5B02,2018,5,B,02,Ursula Higgins,800,1,146
5B02,2018,5,B,02,WRITE-IN,59,1,146
5B03,2018,5,B,03,Henri Makembe,846,0,177
5B03,2018,5,B,03,WRITE-IN,64,0,177
5B04,2018,5,B,04,Ra Amin,843,0,158
5B04,2018,5,B,04,WRITE-IN,40,0,158
5B05,2018,5,B,05,John J. Feeley Jr.,414,0,152
5B05,2018,5,B,05,Landon Jones,429,0,152
5B05,2018,5,B,05,WRITE-IN,28,0,152
5C01,2018,5,C,01,Gail A. Brevard,454,0,93
5C01,2018,5,C,01,Henry Coppola,180,0,93
5C01,2018,5,C,01,Laurence Telson,139,0,93
5C01,2018,5,C,01,WRITE-IN,25,0,93
5C02,2018,5,C,02,Lauren Rogers,449,0,73
5C02,2018,5,C,02,Walter Deleon,211,0,73
5C02,2018,5,C,02,WRITE-IN,15,0,73
5C03,2018,5,C,03,Robert Looper III,1031,1,134
5C03,2018,5,C,03,WRITE-IN,33,1,134
5C04,2018,5,C,04,Jacqueline Manning,618,0,85
5C04,2018,5,C,04,WRITE-IN,35,0,85
5C05,2018,5,C,05,Darlene Oliver,629,0,106
5C05,2018,5,C,05,WRITE-IN,28,0,106
5C06,2018,5,C,06,Kirsten Williams,207,0,62
5C06,2018,5,C,06,LaMonica Jeffrey,165,0,62
5C06,2018,5,C,06,Thaddeus James,174,0,62
5C06,2018,5,C,06,WRITE-IN,7,0,62
5C07,2018,5,C,07,Jeremiah Montague Jr,571,0,99
5C07,2018,5,C,07,Luke Cieslewicz,190,0,99
5C07,2018,5,C,07,WRITE-IN,17,0,99
5D01,2018,5,D,01,Peta-Gay Lewis,191,1,58
5D01,2018,5,D,01,Ryan Linehan,320,1,58
5D01,2018,5,D,01,WRITE-IN,8,1,58
5D02,2018,5,D,02,Keisha L. Shropshire,593,1,95
5D02,2018,5,D,02,WRITE-IN,30,1,95
5D03,2018,5,D,03,Steven Motley,558,0,115
5D03,2018,5,D,03,WRITE-IN,43,0,115
5D04,2018,5,D,04,Bernice S Blacknell,424,0,60
5D04,2018,5,D,04,WRITE-IN,13,0,60
5D05,2018,5,D,05,Sydelle Moore,299,0,48
5D05,2018,5,D,05,Walter Teddy Largent Jr,116,0,48
5D05,2018,5,D,05,WRITE-IN,11,0,48
5D06,2018,5,D,06,Jason E. Burkett,423,0,173
5D06,2018,5,D,06,Romello Goodman,408,0,173
5D06,2018,5,D,06,WRITE-IN,36,0,173
5D07,2018,5,D,07,Clarence Lee,619,0,104
5D07,2018,5,D,07,WRITE-IN,25,0,104
5E01,2018,5,E,01,NO CANDIDATE FILED,0,0,531
5E01,2018,5,E,01,WRITE-IN,310,0,531
5E02,2018,5,E,02,Patricia L. Williams,360,0,70
5E02,2018,5,E,02,WRITE-IN,17,0,70
5E03,2018,5,E,03,Cortney Segmen,853,1,238
5E03,2018,5,E,03,Eugene Sims,322,1,238
5E03,2018,5,E,03,WRITE-IN,68,1,238
5E04,2018,5,E,04,Mary L. Farmer-Allen,49,1,83
5E04,2018,5,E,04,Shannon Lynch,43,1,83
5E04,2018,5,E,04,Shelley A. Vinyard,343,1,83
5E04,2018,5,E,04,Sylvia M. Pinkney,496,1,83
5E04,2018,5,E,04,WRITE-IN,9,1,83
5E05,2018,5,E,05,Bradley Ashton Thomas,427,0,108
5E05,2018,5,E,05,Joyce Robinson - Paul,423,0,108
5E05,2018,5,E,05,WRITE-IN,11,0,108
5E06,2018,5,E,06,Karla M. Lewis,374,0,111
5E06,2018,5,E,06,Patricia (Pat) Mitchell,335,0,111
5E06,2018,5,E,06,WRITE-IN,12,0,111
5E07,2018,5,E,07,Bertha G. Holliday,778,0,168
5E07,2018,5,E,07,WRITE-IN,53,0,168
5E08,2018,5,E,08,Robert Vinson Brannum,686,0,189
5E08,2018,5,E,08,WRITE-IN,53,0,189
5E09,2018,5,E,09,C. Dianne Barnes,360,1,88
5E09,2018,5,E,09,Kirby Vining,144,1,88
5E09,2018,5,E,09,Rae Sullivan,40,1,88
5E09,2018,5,E,09,Sam Bonar,183,1,88
5E09,2018,5,E,09,WRITE-IN,13,1,88
5E10,2018,5,E,10,Nancy Darlene Jones,714,0,112
5E10,2018,5,E,10,WRITE-IN,139,0,112
6A01,2018,6,A,01,Marie-Claire Brown,838,1,147
6A01,2018,6,A,01,WRITE-IN,36,1,147
6A02,2018,6,A,02,Phil Toomajian,801,0,133
6A02,2018,6,A,02,WRITE-IN,44,0,133
6A03,2018,6,A,03,Mike Soderman,536,0,141
6A03,2018,6,A,03,Ramin Taheri,418,0,141
6A03,2018,6,A,03,WRITE-IN,20,0,141
6A04,2018,6,A,04,Amber Gove,948,0,145
6A04,2018,6,A,04,WRITE-IN,37,0,145
6A05,2018,6,A,05,Alan Chargin,446,0,135
6A05,2018,6,A,05,Ruth Ann Hudson,548,0,135
6A05,2018,6,A,05,WRITE-IN,13,0,135
6A06,2018,6,A,06,H.J. Amons SR,170,1,147
6A06,2018,6,A,06,Stephanie Zimny,655,1,147
6A06,2018,6,A,06,WRITE-IN,24,1,147
6A07,2018,6,A,07,Sondra Phillips-Gilbert,614,0,91
6A07,2018,6,A,07,WRITE-IN,45,0,91
6A08,2018,6,A,08,Brian Alcorn,848,1,168
6A08,2018,6,A,08,WRITE-IN,40,1,168
6B01,2018,6,B,01,Jennifer E. Samolyk,625,0,131
6B01,2018,6,B,01,WRITE-IN,36,0,131
6B02,2018,6,B,02,Gerald Sroufe,804,0,245
6B02,2018,6,B,02,WRITE-IN,33,0,245
6B03,2018,6,B,03,Brian Ready,866,0,165
6B03,2018,6,B,03,WRITE-IN,42,0,165
6B04,2018,6,B,04,Kirsten Oldenburg,682,0,106
6B04,2018,6,B,04,WRITE-IN,36,0,106
6B05,2018,6,B,05,Steve Holtzman,655,0,154
6B05,2018,6,B,05,Taylor Kuether,200,0,154
6B05,2018,6,B,05,WRITE-IN,17,0,154
6B06,2018,6,B,06,Corey Holman,891,0,184
6B06,2018,6,B,06,WRITE-IN,30,0,184
6B07,2018,6,B,07,Kelly Waud,639,0,123
6B07,2018,6,B,07,WRITE-IN,25,0,123
6B08,2018,6,B,08,Chander Jayaraman,790,1,193
6B08,2018,6,B,08,WRITE-IN,43,1,193
6B09,2018,6,B,09,Kasie Clark,1006,0,163
6B09,2018,6,B,09,WRITE-IN,48,0,163
6B10,2018,6,B,10,Kathryn Denise Rucker Krepp,857,0,146
6B10,2018,6,B,10,WRITE-IN,42,0,146
6C01,2018,6,C,01,Christine Healey,679,0,124
6C01,2018,6,C,01,WRITE-IN,25,0,124
6C02,2018,6,C,02,Karen Wirt,344,0,87
6C02,2018,6,C,02,WRITE-IN,20,0,87
6C03,2018,6,C,03,Jay Adelstein,847,0,225
6C03,2018,6,C,03,WRITE-IN,43,0,225
6C04,2018,6,C,04,Mark Eckenwiler,895,0,214
6C04,2018,6,C,04,WRITE-IN,65,0,214
6C05,2018,6,C,05,Chad M. Ernst,536,0,313
6C05,2018,6,C,05,Joel Kelty,574,0,313
6C05,2018,6,C,05,WRITE-IN,43,0,313
6C06,2018,6,C,06,Robb Dooling,1868,0,423
6C06,2018,6,C,06,WRITE-IN,93,0,423
6D01,2018,6,D,01,Gail Fast,1080,1,199
6D01,2018,6,D,01,WRITE-IN,72,1,199
6D02,2018,6,D,02,Anna Forgie,1046,0,196
6D02,2018,6,D,02,Cara Lea Shockley,277,0,196
6D02,2018,6,D,02,WRITE-IN,46,0,196
6D03,2018,6,D,03,Ron Collins,594,0,142
6D03,2018,6,D,03,WRITE-IN,45,0,142
6D04,2018,6,D,04,Andy Litsky,1018,1,176
6D04,2018,6,D,04,WRITE-IN,52,1,176
6D05,2018,6,D,05,Anthony Dale,553,1,163
6D05,2018,6,D,05,Roger Moffatt,437,1,163
6D05,2018,6,D,05,WRITE-IN,26,1,163
6D06,2018,6,D,06,Rhonda Natalie Hamilton,705,0,103
6D06,2018,6,D,06,WRITE-IN,40,0,103
6D07,2018,6,D,07,Brant J Miller,584,1,368
6D07,2018,6,D,07,Edward Daniels,847,1,368
6D07,2018,6,D,07,Patrick Witte,222,1,368
6D07,2018,6,D,07,WRITE-IN,86,1,368
6E01,2018,6,E,01,Alexander M. "Alex" Padro,631,0,167
6E01,2018,6,E,01,Mary A. Sutherland,400,0,167
6E01,2018,6,E,01,WRITE-IN,16,0,167
6E02,2018,6,E,02,Anthony Brown,413,2,171
6E02,2018,6,E,02,Michael J. Brown,423,2,171
6E02,2018,6,E,02,WRITE-IN,45,2,171
6E03,2018,6,E,03,Frank Wiggins,504,2,80
6E03,2018,6,E,03,WRITE-IN,37,2,80
6E04,2018,6,E,04,David Jaffe,646,0,232
6E04,2018,6,E,04,WRITE-IN,211,0,232
6E05,2018,6,E,05,Alex Marriott,1263,0,191
6E05,2018,6,E,05,WRITE-IN,64,0,191
6E06,2018,6,E,06,Alvin Judd SR,184,0,41
6E06,2018,6,E,06,WRITE-IN,12,0,41
6E07,2018,6,E,07,Kevin M. Rogers,624,1,128
6E07,2018,6,E,07,WRITE-IN,67,1,128
7B01,2018,7,B,01,Patricia Howard-Chittams,554,0,128
7B01,2018,7,B,01,WRITE-IN,35,0,128
7B02,2018,7,B,02,Tiffany L. Brown,638,0,83
7B02,2018,7,B,02,WRITE-IN,25,0,83
7B03,2018,7,B,03,NO CANDIDATE FILED,0,0,565
7B03,2018,7,B,03,WRITE-IN,82,0,565
7B04,2018,7,B,04,Nicole Smith-McDermott,524,1,103
7B04,2018,7,B,04,Phillip J. Hammond,421,1,103
7B04,2018,7,B,04,WRITE-IN,34,1,103
7B05,2018,7,B,05,Robin Hammond Marlin,340,0,38
7B05,2018,7,B,05,Villareal "VJ" Johnson,359,0,38
7B05,2018,7,B,05,WRITE-IN,9,0,38
7B06,2018,7,B,06,April Pradier,326,1,86
7B06,2018,7,B,06,Donovan Anderson,319,1,86
7B06,2018,7,B,06,WRITE-IN,220,1,86
7B07,2018,7,B,07,D.L. Humphrey,524,1,113
